id,order_id,timestamp,event_type,status,filled,remaining,avg_fill_price,message
3372,2047,2025-11-19T19:41:55.512900,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3373,1861,2025-11-19T19:41:55.516293,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3374,1861,2025-11-19T19:41:55.519050,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3375,2047,2025-11-19T19:42:00.949575,EXECUTION,,,,,"Filled 2.0 @ 6632.25"
3376,2047,2025-11-19T19:42:00.953633,STATUS_UPDATE,Filled,2,0,6632.25,"Status: Filled"
3377,2053,2025-11-19T19:42:01.725616,PLACED,Placed,,,,"SELL 2 ES"
3378,1999,2025-11-19T19:42:01.783958,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3379,2053,2025-11-19T19:42:01.787937,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3380,1999,2025-11-19T19:42:01.790621,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3381,2023,2025-11-19T19:42:06.808900,EXECUTION,,,,,"Filled 2.0 @ 6632.50"
3382,2023,2025-11-19T19:42:06.813000,STATUS_UPDATE,Filled,2,0,6632.5,"Status: Filled"
3383,2017,2025-11-19T19:42:06.884304,EXECUTION,,,,,"Filled 2.0 @ 6632.75"
3384,2017,2025-11-19T19:42:06.888304,STATUS_UPDATE,Filled,2,0,6632.75,"Status: Filled"
3385,2035,2025-11-19T19:42:06.891469,EXECUTION,,,,,"Filled 2.0 @ 6632.75"
3386,2035,2025-11-19T19:42:06.893914,STATUS_UPDATE,Filled,2,0,6632.75,"Status: Filled"
3387,2029,2025-11-19T19:42:08.304325,EXECUTION,,,,,"Filled 2.0 @ 6633.00"
3388,2029,2025-11-19T19:42:08.308345,STATUS_UPDATE,Filled,2,0,6633.0,"Status: Filled"
3389,2041,2025-11-19T19:42:08.311252,EXECUTION,,,,,"Filled 2.0 @ 6633.00"
3390,2041,2025-11-19T19:42:08.313573,STATUS_UPDATE,Filled,2,0,6633.0,"Status: Filled"
3391,2053,2025-11-19T19:42:08.316848,EXECUTION,,,,,"Filled 2.0 @ 6633.25"
3392,2053,2025-11-19T19:42:08.319349,STATUS_UPDATE,Filled,2,0,6633.25,"Status: Filled"
3393,2005,2025-11-19T19:42:11.787325,EXECUTION,,,,,"Filled 2.0 @ 6633.75"
3394,2005,2025-11-19T19:42:11.791750,STATUS_UPDATE,Filled,2,0,6633.75,"Status: Filled"
3395,2011,2025-11-19T19:42:11.794600,EXECUTION,,,,,"Filled 2.0 @ 6633.75"
3396,2011,2025-11-19T19:42:11.796847,STATUS_UPDATE,Filled,2,0,6633.75,"Status: Filled"
3397,2123,2025-11-19T19:45:07.673739,PLACED,Placed,,,,"BUY 16 ES"
3398,2123,2025-11-19T19:45:07.731995,STATUS_UPDATE,PreSubmitted,0,16,,"Status: PreSubmitted"
3399,2123,2025-11-19T19:45:07.735947,EXECUTION,,,,,"Filled 12.0 @ 6634.00"
3400,2123,2025-11-19T19:45:07.739445,STATUS_UPDATE,PreSubmitted,12,4,6634.0,"Status: PreSubmitted"
3401,2123,2025-11-19T19:45:07.743977,STATUS_UPDATE,Submitted,12,4,6634.0,"Status: Submitted"
3402,2123,2025-11-19T19:45:07.976050,EXECUTION,,,,,"Filled 4.0 @ 6635.75"
3403,2123,2025-11-19T19:45:07.979984,STATUS_UPDATE,Filled,16,0,6634.4375,"Status: Filled"
3404,2133,2025-11-19T19:45:25.208067,PLACED,Placed,,,,"BUY 16 ES"
3405,2133,2025-11-19T19:45:25.269632,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3406,2133,2025-11-19T19:45:25.273945,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3407,2133,2025-11-19T19:45:25.275863,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3408,2145,2025-11-19T19:45:48.305814,PLACED,Placed,,,,"BUY 16 ES"
3409,2145,2025-11-19T19:45:48.364941,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3410,2145,2025-11-19T19:45:48.368646,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3411,2145,2025-11-19T19:45:48.371764,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3412,2253,2025-11-19T19:50:42.939736,PLACED,Placed,,,,"BUY 16 ES"
3413,2253,2025-11-19T19:50:43.011851,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3414,2253,2025-11-19T19:50:43.016046,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3415,2253,2025-11-19T19:50:43.018817,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3416,2289,2025-11-19T19:52:13.665207,PLACED,Placed,,,,"BUY 16 ES"
3417,2289,2025-11-19T19:52:13.729721,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3418,2289,2025-11-19T19:52:13.734855,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3419,2289,2025-11-19T19:52:13.737131,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3420,2295,2025-11-19T19:52:19.971572,PLACED,Placed,,,,"BUY 16 ES"
3421,2295,2025-11-19T19:52:20.028992,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3422,2295,2025-11-19T19:52:20.032763,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3423,2295,2025-11-19T19:52:20.035616,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3424,2315,2025-11-19T19:53:05.560729,PLACED,Placed,,,,"BUY 16 ES"
3425,2315,2025-11-19T19:53:05.620915,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3426,2315,2025-11-19T19:53:05.625540,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3427,2315,2025-11-19T19:53:05.627849,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3428,2321,2025-11-19T19:53:11.853074,PLACED,Placed,,,,"BUY 16 ES"
3429,2321,2025-11-19T19:53:11.912265,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3430,2321,2025-11-19T19:53:11.915904,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3431,2321,2025-11-19T19:53:11.917991,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3432,2327,2025-11-19T19:53:18.140654,PLACED,Placed,,,,"BUY 16 ES"
3433,2327,2025-11-19T19:53:18.203311,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3434,2327,2025-11-19T19:53:18.207128,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3435,2327,2025-11-19T19:53:18.209371,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3436,2333,2025-11-19T19:53:24.436457,PLACED,Placed,,,,"BUY 16 ES"
3437,2333,2025-11-19T19:53:24.495221,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3438,2333,2025-11-19T19:53:24.498906,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3439,2333,2025-11-19T19:53:24.501448,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3440,2339,2025-11-19T19:53:30.731567,PLACED,Placed,,,,"BUY 16 ES"
3441,2339,2025-11-19T19:53:30.793340,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3442,2339,2025-11-19T19:53:30.796775,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3443,2339,2025-11-19T19:53:30.799353,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3444,2377,2025-11-19T19:55:07.091979,PLACED,Placed,,,,"BUY 16 ES"
3445,2377,2025-11-19T19:55:07.150070,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3446,2377,2025-11-19T19:55:07.156130,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3447,2377,2025-11-19T19:55:07.158607,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3448,2385,2025-11-19T19:55:19.153577,PLACED,Placed,,,,"BUY 16 ES"
3449,2385,2025-11-19T19:55:19.214065,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3450,2385,2025-11-19T19:55:19.219429,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3451,2385,2025-11-19T19:55:19.222027,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3452,2391,2025-11-19T19:55:25.516401,PLACED,Placed,,,,"BUY 16 ES"
3453,2391,2025-11-19T19:55:25.579101,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3454,2391,2025-11-19T19:55:25.583307,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3455,2391,2025-11-19T19:55:25.585711,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3456,2397,2025-11-19T19:55:31.848988,PLACED,Placed,,,,"BUY 16 ES"
3457,2397,2025-11-19T19:55:31.911874,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3458,2397,2025-11-19T19:55:31.916300,STATUS_UPDATE,Cancelled,0,16,,"Status: Cancelled"
3459,2397,2025-11-19T19:55:31.918703,STATUS_UPDATE,Inactive,0,16,,"Status: Inactive"
3460,2085,2025-11-20T15:42:07.656101,PLACED,Placed,,,,"BUY 1 ES"
3461,2086,2025-11-20T15:42:07.671077,PLACED,Placed,,,,"SELL 1 ES"
3462,2086,2025-11-20T15:42:08.216474,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3463,2087,2025-11-20T15:42:08.222988,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3464,2085,2025-11-20T15:42:08.225433,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3465,2085,2025-11-20T15:42:08.252082,EXECUTION,,,,,"Filled 1.0 @ 6785.50"
3466,2085,2025-11-20T15:42:08.255806,STATUS_UPDATE,Filled,1,0,6785.5,"Status: Filled"
3467,2086,2025-11-20T15:42:08.260692,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3468,2087,2025-11-20T15:42:08.262866,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3469,2086,2025-11-20T15:42:08.265117,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
3470,2093,2025-11-20T15:42:13.996295,PLACED,Placed,,,,"SELL 1 ES"
3471,2093,2025-11-20T15:42:14.081099,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3472,2093,2025-11-20T15:42:14.093953,EXECUTION,,,,,"Filled 1.0 @ 6785.75"
3473,2093,2025-11-20T15:42:14.097729,STATUS_UPDATE,Filled,1,0,6785.75,"Status: Filled"
3474,2099,2025-11-20T15:42:20.370384,PLACED,Placed,,,,"SELL 1 ES"
3475,2099,2025-11-20T15:42:20.494722,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3476,2099,2025-11-20T15:42:20.501104,EXECUTION,,,,,"Filled 1.0 @ 6786.50"
3477,2099,2025-11-20T15:42:20.504365,STATUS_UPDATE,Filled,1,0,6786.5,"Status: Filled"
3478,2105,2025-11-20T15:42:26.821386,PLACED,Placed,,,,"BUY 1 ES"
3479,2105,2025-11-20T15:42:26.890944,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3480,2105,2025-11-20T15:42:26.893869,EXECUTION,,,,,"Filled 1.0 @ 6785.50"
3481,2105,2025-11-20T15:42:26.898660,STATUS_UPDATE,Filled,1,0,6785.5,"Status: Filled"
3482,2111,2025-11-20T15:42:33.251879,PLACED,Placed,,,,"BUY 1 ES"
3483,2111,2025-11-20T15:42:33.328425,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3484,2111,2025-11-20T15:42:33.337182,EXECUTION,,,,,"Filled 1.0 @ 6785.00"
3485,2111,2025-11-20T15:42:33.342687,STATUS_UPDATE,Filled,1,0,6785.0,"Status: Filled"
3486,2117,2025-11-20T15:42:39.592982,PLACED,Placed,,,,"SELL 1 ES"
3487,2117,2025-11-20T15:42:39.679804,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
3488,2123,2025-11-20T15:42:45.920510,PLACED,Placed,,,,"SELL 1 ES"
3489,2123,2025-11-20T15:42:45.987917,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3490,2123,2025-11-20T15:42:45.997121,EXECUTION,,,,,"Filled 1.0 @ 6785.00"
3491,2123,2025-11-20T15:42:46.002304,STATUS_UPDATE,Filled,1,0,6785.0,"Status: Filled"
3492,2117,2025-11-20T15:42:46.588574,EXECUTION,,,,,"Filled 1.0 @ 6785.50"
3493,2117,2025-11-20T15:42:46.592121,STATUS_UPDATE,Filled,1,0,6785.5,"Status: Filled"
3494,2129,2025-11-20T15:42:52.268694,PLACED,Placed,,,,"BUY 1 ES"
3495,2129,2025-11-20T15:42:52.342037,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3496,2129,2025-11-20T15:42:52.357031,EXECUTION,,,,,"Filled 1.0 @ 6785.50"
3497,2129,2025-11-20T15:42:52.360681,STATUS_UPDATE,Filled,1,0,6785.5,"Status: Filled"
3498,2135,2025-11-20T15:42:58.575607,PLACED,Placed,,,,"BUY 1 ES"
3499,2135,2025-11-20T15:42:58.879103,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3500,2135,2025-11-20T15:42:58.882158,EXECUTION,,,,,"Filled 1.0 @ 6785.25"
3501,2135,2025-11-20T15:42:58.884588,STATUS_UPDATE,Filled,1,0,6785.25,"Status: Filled"
3502,2141,2025-11-20T15:43:05.188264,PLACED,Placed,,,,"SELL 1 ES"
3503,2141,2025-11-20T15:43:05.248073,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3504,2141,2025-11-20T15:43:05.253752,EXECUTION,,,,,"Filled 1.0 @ 6786.25"
3505,2141,2025-11-20T15:43:05.257813,STATUS_UPDATE,Filled,1,0,6786.25,"Status: Filled"
3506,2147,2025-11-20T15:43:11.517186,PLACED,Placed,,,,"SELL 1 ES"
3507,2147,2025-11-20T15:43:11.605384,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3508,2147,2025-11-20T15:43:11.610644,EXECUTION,,,,,"Filled 1.0 @ 6786.75"
3509,2147,2025-11-20T15:43:11.614274,STATUS_UPDATE,Filled,1,0,6786.75,"Status: Filled"
3510,2153,2025-11-20T15:43:17.849153,PLACED,Placed,,,,"BUY 1 ES"
3511,2153,2025-11-20T15:43:17.916482,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
3512,2159,2025-11-20T15:43:24.151693,PLACED,Placed,,,,"BUY 1 ES"
3513,2159,2025-11-20T15:43:24.216071,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
3514,2167,2025-11-20T15:43:36.144343,PLACED,Placed,,,,"BUY 1 ES"
3515,2167,2025-11-20T15:43:36.237708,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
3516,2173,2025-11-20T15:43:42.450603,PLACED,Placed,,,,"BUY 1 ES"
3517,2173,2025-11-20T15:43:42.512720,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
3518,2167,2025-11-20T15:44:12.658955,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
3519,2159,2025-11-20T15:44:12.661420,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
3520,2086,2025-11-20T15:44:12.662993,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
3521,2173,2025-11-20T15:44:12.664831,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
3522,2087,2025-11-20T15:44:12.666841,STATUS_UPDATE,PreSubmitted,0,1,,"Status: PreSubmitted"
3523,2153,2025-11-20T15:44:12.668742,STATUS_UPDATE,Submitted,0,1,,"Status: Submitted"
3524,408,2025-11-20T16:03:04.495103,PLACED,Placed,,,,"SELL 2 ES"
3525,408,2025-11-20T16:03:04.796419,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3526,416,2025-11-20T16:03:16.810293,PLACED,Placed,,,,"SELL 2 ES"
3527,416,2025-11-20T16:03:16.891861,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3528,422,2025-11-20T16:03:23.245745,PLACED,Placed,,,,"SELL 2 ES"
3529,422,2025-11-20T16:03:23.339665,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3530,428,2025-11-20T16:03:29.627562,PLACED,Placed,,,,"SELL 2 ES"
3531,428,2025-11-20T16:03:29.720830,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3532,434,2025-11-20T16:03:36.133698,PLACED,Placed,,,,"SELL 2 ES"
3533,434,2025-11-20T16:03:36.226752,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3534,440,2025-11-20T16:03:42.529644,PLACED,Placed,,,,"SELL 2 ES"
3535,440,2025-11-20T16:03:42.612735,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3536,446,2025-11-20T16:03:48.888522,PLACED,Placed,,,,"SELL 2 ES"
3537,446,2025-11-20T16:03:48.969646,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3538,452,2025-11-20T16:03:55.245962,PLACED,Placed,,,,"SELL 2 ES"
3539,452,2025-11-20T16:03:55.338359,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3540,458,2025-11-20T16:04:01.817228,PLACED,Placed,,,,"SELL 2 ES"
3541,458,2025-11-20T16:04:01.909630,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3542,464,2025-11-20T16:04:08.210399,PLACED,Placed,,,,"SELL 2 ES"
3543,464,2025-11-20T16:04:08.326369,STATUS_UPDATE,Inactive,0,2,,"Status: Inactive"
3544,464,2025-11-20T16:04:08.349889,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3545,464,2025-11-20T16:04:08.352004,STATUS_UPDATE,Inactive,0,2,,"Status: Inactive"
3546,470,2025-11-20T16:04:14.602762,PLACED,Placed,,,,"SELL 2 ES"
3547,470,2025-11-20T16:04:14.686639,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3548,458,2025-11-20T16:04:14.689162,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3549,458,2025-11-20T16:04:14.728166,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3550,476,2025-11-20T16:04:21.003033,PLACED,Placed,,,,"SELL 2 ES"
3551,476,2025-11-20T16:04:21.102343,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3552,434,2025-11-20T16:04:21.105669,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3553,434,2025-11-20T16:04:21.111292,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3554,482,2025-11-20T16:04:27.377667,PLACED,Placed,,,,"SELL 2 ES"
3555,482,2025-11-20T16:04:27.516102,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3556,408,2025-11-20T16:04:27.519090,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3557,408,2025-11-20T16:04:27.528021,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3558,488,2025-11-20T16:04:33.840386,PLACED,Placed,,,,"SELL 2 ES"
3559,488,2025-11-20T16:04:33.915006,STATUS_UPDATE,Inactive,0,2,,"Status: Inactive"
3560,488,2025-11-20T16:04:33.918789,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3561,488,2025-11-20T16:04:33.921618,STATUS_UPDATE,Inactive,0,2,,"Status: Inactive"
3562,494,2025-11-20T16:04:40.259157,PLACED,Placed,,,,"SELL 2 ES"
3563,494,2025-11-20T16:04:40.323823,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3564,452,2025-11-20T16:04:40.327436,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3565,452,2025-11-20T16:04:40.332990,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3566,500,2025-11-20T16:04:46.560019,PLACED,Placed,,,,"SELL 2 ES"
3567,500,2025-11-20T16:04:46.634035,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3568,422,2025-11-20T16:04:46.637064,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3569,422,2025-11-20T16:04:46.644502,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3570,506,2025-11-20T16:04:52.878613,PLACED,Placed,,,,"SELL 2 ES"
3571,506,2025-11-20T16:04:52.944271,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3572,476,2025-11-20T16:04:52.947527,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3573,476,2025-11-20T16:04:52.951035,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3574,512,2025-11-20T16:04:59.167003,PLACED,Placed,,,,"SELL 2 ES"
3575,512,2025-11-20T16:04:59.250937,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3576,446,2025-11-20T16:04:59.254706,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3577,446,2025-11-20T16:04:59.259980,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3578,518,2025-11-20T16:05:05.478684,PLACED,Placed,,,,"SELL 2 ES"
3579,428,2025-11-20T16:05:05.547986,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3580,518,2025-11-20T16:05:05.551405,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3581,428,2025-11-20T16:05:05.555149,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3582,524,2025-11-20T16:05:11.749847,PLACED,Placed,,,,"SELL 2 ES"
3583,482,2025-11-20T16:05:11.820037,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3584,524,2025-11-20T16:05:11.826322,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3585,482,2025-11-20T16:05:11.829599,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3586,530,2025-11-20T16:05:18.652128,PLACED,Placed,,,,"SELL 2 ES"
3587,530,2025-11-20T16:05:18.725107,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3588,470,2025-11-20T16:05:18.727309,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3589,470,2025-11-20T16:05:18.730114,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3590,536,2025-11-20T16:05:25.010476,PLACED,Placed,,,,"SELL 2 ES"
3591,536,2025-11-20T16:05:25.092854,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3592,416,2025-11-20T16:05:25.095500,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3593,416,2025-11-20T16:05:25.112818,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3594,542,2025-11-20T16:05:31.337398,PLACED,Placed,,,,"SELL 2 ES"
3595,542,2025-11-20T16:05:31.487815,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3596,500,2025-11-20T16:05:31.491131,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3597,500,2025-11-20T16:05:31.498433,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3598,548,2025-11-20T16:05:37.822764,PLACED,Placed,,,,"SELL 2 ES"
3599,548,2025-11-20T16:05:37.898917,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3600,494,2025-11-20T16:05:37.901249,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3601,494,2025-11-20T16:05:37.902998,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3602,554,2025-11-20T16:05:44.182270,PLACED,Placed,,,,"SELL 2 ES"
3603,554,2025-11-20T16:05:44.246816,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3604,440,2025-11-20T16:05:44.249513,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3605,440,2025-11-20T16:05:44.252663,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3606,560,2025-11-20T16:05:50.536281,PLACED,Placed,,,,"SELL 2 ES"
3607,560,2025-11-20T16:05:50.624851,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3608,506,2025-11-20T16:05:50.628777,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3609,506,2025-11-20T16:05:50.638641,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3610,566,2025-11-20T16:05:56.906588,PLACED,Placed,,,,"SELL 2 ES"
3611,512,2025-11-20T16:05:56.986579,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3612,566,2025-11-20T16:05:56.990623,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3613,512,2025-11-20T16:05:56.993754,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3614,572,2025-11-20T16:06:03.238328,PLACED,Placed,,,,"SELL 2 ES"
3615,572,2025-11-20T16:06:03.329678,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3616,536,2025-11-20T16:06:03.331886,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3617,536,2025-11-20T16:06:03.333846,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3618,578,2025-11-20T16:06:09.566368,PLACED,Placed,,,,"SELL 2 ES"
3619,518,2025-11-20T16:06:09.639428,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3620,578,2025-11-20T16:06:09.644171,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3621,518,2025-11-20T16:06:09.645961,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3622,584,2025-11-20T16:06:15.877385,PLACED,Placed,,,,"SELL 2 ES"
3623,548,2025-11-20T16:06:15.944236,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3624,584,2025-11-20T16:06:15.947418,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3625,548,2025-11-20T16:06:15.952734,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3626,592,2025-11-20T16:06:27.809525,PLACED,Placed,,,,"SELL 2 ES"
3627,592,2025-11-20T16:06:27.891152,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3628,542,2025-11-20T16:06:27.894084,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3629,542,2025-11-20T16:06:27.898755,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3630,598,2025-11-20T16:06:34.124544,PLACED,Placed,,,,"SELL 2 ES"
3631,560,2025-11-20T16:06:34.187501,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3632,598,2025-11-20T16:06:34.191746,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3633,560,2025-11-20T16:06:34.193840,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3634,604,2025-11-20T16:06:40.436158,PLACED,Placed,,,,"SELL 2 ES"
3635,554,2025-11-20T16:06:40.502787,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3636,604,2025-11-20T16:06:40.505868,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3637,554,2025-11-20T16:06:40.508542,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
3638,610,2025-11-20T16:06:46.726817,PLACED,Placed,,,,"SELL 2 ES"
3639,610,2025-11-20T16:06:46.791083,STATUS_UPDATE,Submitted,0,2,,"Status: Submitted"
3640,524,2025-11-20T16:06:46.793820,STATUS_UPDATE,PendingCancel,0,2,,"Status: PendingCancel"
3641,524,2025-11-20T16:06:46.796077,STATUS_UPDATE,Cancelled,0,2,,"Status: Cancelled"
